id,source,sender,subject,body,timestamp,category,priority_label,action_required,action_text,label_source,confidence,decision_path
sms_445,sms,JK-620016,(none),"Rs. 3599 Jio వార్షిక ప్లాన్‌తో ఒక సంవత్సరం పాటు కనెక్ట్ అయి ఉండండి మరియు 2.5 GB/రోజు పొందండి. అలాగే, అపరిమిత 5G డేటా & వాయిస్‌ని ఆస్వాదించండి. ఇప్పుడే రీచార్జ్ చేయండి: www.jio.com/r/QI3M5r5JM",2024-12-20T14:49:51+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_446,sms,JA-JioPay,(none),"20-Dec-24 15:26 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-20T15:26:45+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_447,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 20-Dec-24 15:26 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-20T15:28:47+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_448,sms,VM-MCLBLZ,(none),"Dear User, This is Trending! Buy 4kg Biozyme Performance Whey Range @ Rs. 9499 W/Code: ZX300. Shop and save: http://u3.mnge.co/MCLBLZ/z4W5wxq -MuscleBlaze",2024-12-20T15:40:20+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_449,sms,919182800656,(none),"Dear Customer, +919182800656 is now available to take calls.",2024-12-20T19:08:09+00:00,notification,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_450,sms,JA-JioPay,(none),"20-Dec-24 19:26 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-20T19:26:46+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_451,sms,JA-JioPay,(none),"ATTENTION! 90% of daily data daily data used as on 20-Dec-24 22:03 ! Jio Number : 6304993823 Daily quota as per plan :2 GB If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-20T22:32:53+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_452,sms,JD-AXISBK,(none),"INR 2100.00 debited A/c no. XX4634 21-12-24, 09:54:55 UPI/P2A/995958848252/SAI KUMAR  MANDALA Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-21T09:54:56+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_453,sms,+919703973013,(none),Bhai call me bhai,2024-12-21T14:35:32+00:00,notification,low,0,,llm,0.8,llm
sms_454,sms,+919703973013,(none),Evng I will call you Bhai I am at shop,2024-12-21T14:35:50+00:00,notification,low,0,,llm,0.85,llm
sms_455,sms,+919703973013,(none),OK bhai,2024-12-21T14:36:02+00:00,personal,low,0,,llm,0.95,llm
sms_456,sms,AD-AXISBK,(none),"INR 1178.00 debited A/c no. XX4634 21-12-24, 19:45:44 UPI/P2M/234776857567/VIJAY KIRANAM AND G Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-21T19:45:45+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_457,sms,AX-AxisBk,(none),"INR 2300.00 debited A/c no. XX4634 21-12-24, 19:56:02 UPI/P2A/655600940035/KANCHARAGUNTA  APOO Not you? SMS BLOCKUPI Cust ID to 919951860002 Axis Bank",2024-12-21T19:56:05+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_458,sms,CP-AXISMR,(none),"Dear Customer, with Axis Bank UPI, you can make payments instantly & safely. Register on our Mobile Banking App, 'open' today. https://Axbk.in/AXISMR/APn2Je1jOxX",2024-12-22T13:58:27+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_459,sms,TM-MYCLIQ,(none),"Hi,  Your order is out for delivery! Shop at Tata CLiQ Fashion to make it true | Get extra Rs.1000 off with code SANTA1000 ct1.io/83AbNEq",2024-12-22T14:08:40+00:00,transaction,high,1,Verify transaction details and report if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_460,sms,JK-620016,(none),"Rs. 3599 Jio వార్షిక ప్లాన్‌తో ఒక సంవత్సరం పాటు కనెక్ట్ అయి ఉండండి మరియు 2.5 GB/రోజు పొందండి. అలాగే, అపరిమిత 5G డేటా & వాయిస్‌ని ఆస్వాదించండి. ఇప్పుడే రీచార్జ్ చేయండి: www.jio.com/r/QJSQAJRIB",2024-12-22T14:40:33+00:00,promotion,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_461,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 22-Dec-24 17:50 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-22T17:51:03+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_462,sms,JA-JioPay,(none),"22-Dec-24 17:50 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-22T18:00:15+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_463,sms,VM-FLPKRT,(none),[#] 464463 is the OTP to log in to your Flipkart account. DO NOT share this code with anyone including Flipkart delivery agents. Df9YrqIZHWd,2024-12-22T19:00:09+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_464,sms,57575701,(none),505051 is your OTP to register for Saras AI Programs. This OTP is valid for 10 minutes. Thank you.,2024-12-22T19:53:25+00:00,security,high,1,Use OTP 505051; do not share.,rule+llm_agree,0.98,rule+llm_agree
sms_465,sms,BW-SBIUPI,(none),Dear UPI user A/C X6996 debited by 50.0 on date 22Dec24 trf to YOGESH K S Refno 290491071460. If not u? call 1800111109. -SBI,2024-12-22T20:25:03+00:00,transaction,high,1,Verify transaction; call 1800111109 if unauthorised,llm,0.99,llm
sms_466,sms,JA-JioPay,(none),"22-Dec-24 23:18 Hrs నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-22T23:18:47+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_467,sms,JX-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 326.29 MB out of 2.00 GB/day SMS: 100 out of 100/day Plan expiry: 11 Mar 2025, 08:43 PM 2) MRP 19 Plan:  Data: 1.00 GB out of 1.00 GB Plan expiry: 11 Mar 2025, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-22T23:30:41+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_468,sms,JA-JIOPAY,(none),"22-Dec-24 23:40 నాటికి 100% రోజువారీ 2 GB డేటా కోటా అయిపోయింది. జియో నంబరు: 6304993823 రోజువారీ హై స్పీడ్ డేటా కోటా 23-Dec-24 00:35 గంటలకు పునరుద్ధరించబడుతుంది. మీరు మీ డేటా కోటాను ఎక్కడ వినియోగించారో తెలుసుకోవడానికి, ఈ లింకు http://tiny1.jio.com/HelpfulTips ను క్లిక్ చేయండి.",2024-12-22T23:57:48+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_469,sms,JA-JIOPAY,(none),"ALERT! 100% of daily data exhausted as on 22-Dec-24 23:40 ! Jio Number : 6304993823  Daily quota as per plan : 2 GB Daily data quota will be restored on : 23-Dec-24 00:35 If you do not have other data plan then your internet speed will now be reduced to 64 Kbps. To explore and recharge with data packs, click : https://www.jio.com/recharge_wbooster To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",2024-12-23T00:06:09+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_470,sms,+918328343614,(none),Bhai 1  ki call chey,2024-12-23T12:05:38+00:00,notification,low,0,,llm,0.8,llm
sms_471,sms,+918328343614,(none),OK,2024-12-23T12:10:03+00:00,notification,low,0,,llm,0.95,llm
sms_472,sms,7680942945,(none),Rey call cheauu ra,2024-12-23T12:23:35+00:00,notification,low,0,,llm,0.5,llm
sms_473,sms,VM-AXISBK,(none),"INR 50000.00 credited A/c no. XX4634 23-12-24, 12:44:09 IST UPI/P2A/375924502279/VASAM RAM/AXIS BANK - Axis Bank",2024-12-23T12:44:11+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_474,sms,VM-PHONPE,(none),Mamata Machinery Limited has sent you an AutoPay request for up to Rs. 14823. Click to approve this request now: https://phone.pe/PHONPE/gckwemsq,2024-12-23T13:31:00+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_475,sms,VM-PHONPE,(none),DAM Capital Advisors has sent you an AutoPay request for up to Rs. 14999. Click to approve this request now: https://phone.pe/PHONPE/a8o6acox,2024-12-23T13:31:11+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_476,sms,VM-AXISBK,(none),UPI mandate has been successfully created towards Mamata Machinery Limited for INR 14823.00. Funds blocked from A/c no. XX4634. ed61ed56955c4cb1b37f3fa6b0c7d57c@axl - Axis Bank,2024-12-23T13:31:19+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_477,sms,AD-AXISBK,(none),UPI mandate has been successfully created towards DAM Capital Advisors for INR 14999.00. Funds blocked from A/c no. XX4634. 49016764ed6e41df808efadb34854f28@axl - Axis Bank,2024-12-23T13:31:46+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_478,sms,VM-AXISMR,(none),"Dear Customer, received funds in your account? Invest in Axis Bank FD and get up to 7.25% assured interest for 1 year+. Book now! https://Axbk.in/AXISMR/Ae90lnXpivT T&C",2024-12-23T13:38:58+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_479,sms,JM-PHONPE,(none),Senores Pharmaceutic has sent you an AutoPay request for up to Rs. 14858. Click to approve this request now: https://phone.pe/PHONPE/ibpogg51,2024-12-23T13:42:51+00:00,transaction,high,1,Verify transaction details and report if unauthorised. FLAG_FOR_REVIEW,rule+llm_agree,0.98,rule+llm_agree
sms_480,sms,JX-620046,(none),"Introducing New ISD minute packs for USA, Canada, Australia, New Zealand, UAE, Saudi Arabia and other popular countries. Packs starting at just Rs. 39. Applicable on prepaid & postpaid Jio numbers. To know more about ISD packs and to Recharge Visit: www.jio.com/r/AjBGfHyHL",2024-12-23T13:43:51+00:00,transaction,high,1,Verify transaction details and report if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_481,sms,CP-AXISBK,(none),UPI mandate has been successfully created towards Senores Pharmaceutic for INR 14858.00. Funds blocked from A/c no. XX4634. 2c410ec9449548b19414afbeb8bec67b¡axl - Axis Bank,2024-12-23T13:43:52+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_482,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 23-Dec-24 14:12 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-23T14:12:06+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_483,sms,JA-JioPay,(none),"23-Dec-24 14:12 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-23T14:12:07+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_484,sms,VK-PHONPE,(none),Mamata Machinery Limited has sent you an AutoPay request for up to Rs. 14823. Click to approve this request now: https://phone.pe/PHONPE/zuywpw6w,2024-12-23T14:52:26+00:00,transaction,high,1,Verify transaction details and report if unauthorised. FLAG_FOR_REVIEW,rule+llm_agree,0.98,rule+llm_agree
sms_485,sms,VK-SBIUPI,(none),UPI-Mandate successfully created towards Mamata Machinery Limited for Rs14823.00. Funds blocked frm A/cXXXXXX6996.9d84335c48b348239a36354fe2280ce3@axl -SBI,2024-12-23T14:52:44+00:00,transaction,high,1,Verify transaction details and report if unauthorised. FLAG_FOR_REVIEW,rule+llm_agree,0.98,rule+llm_agree
